startunikid,endcovenant_id,startlat,startlon,endlat,endlon
joker::7080001375256,NORGESGRUPPEN 89,59.9253845,10.75982043,59.9505737,10.6934487
joker::7080001375256,NORGESGRUPPEN 90,59.9253845,10.75982043,59.9355948,10.7526329
joker::7080001375256,NORGESGRUPPEN 91,59.9253845,10.75982043,59.935635,10.7523875
joker::7080001375256,NORGESGRUPPEN 92,59.9253845,10.75982043,59.9359513,10.7524257
joker::7080001375256,NORGESGRUPPEN 93,59.9253845,10.75982043,59.9358118,10.7537212
joker::7080001375256,NORGESGRUPPEN 94,59.9253845,10.75982043,59.935903,10.7543187
joker::7080001375256,NORGESGRUPPEN 95,59.9253845,10.75982043,59.9359881,10.7549026
joker::7080001375256,NORGESGRUPPEN 96,59.9253845,10.75982043,59.9362405,10.7524855
joker::7080001375256,NORGESGRUPPEN 97,59.9253845,10.75982043,59.9364929,10.7525196
joker::7080001375256,NORGESGRUPPEN 98,59.9253845,10.75982043,59.9366002,10.7534159
joker::7080001375256,NORGESGRUPPEN 99,59.9253845,10.75982043,59.9366413,10.7530836
joker::7080001375256,NORGESGRUPPEN 100,59.9253845,10.75982043,59.9262438,10.7160537
joker::7080001375256,NORGESGRUPPEN 101,59.9253845,10.75982043,59.9263154,10.715459
joker::7080001375256,NORGESGRUPPEN 102,59.9253845,10.75982043,59.9503607,10.692685
joker::7080001375256,NORGESGRUPPEN 177,59.9253845,10.75982043,59.9503852,10.6946383
joker::7080001375256,NORGESGRUPPEN 178,59.9253845,10.75982043,59.9501045,10.6940888
joker::7080001375256,NORGESGRUPPEN 179,59.9253845,10.75982043,59.9505559,10.6932662
joker::7080001383596,NORGESGRUPPEN 89,59.91866433,10.73646976,59.9505737,10.6934487
joker::7080001383596,NORGESGRUPPEN 90,59.91866433,10.73646976,59.9355948,10.7526329
joker::7080001383596,NORGESGRUPPEN 91,59.91866433,10.73646976,59.935635,10.7523875
joker::7080001383596,NORGESGRUPPEN 92,59.91866433,10.73646976,59.9359513,10.7524257
joker::7080001383596,NORGESGRUPPEN 93,59.91866433,10.73646976,59.9358118,10.7537212
joker::7080001383596,NORGESGRUPPEN 94,59.91866433,10.73646976,59.935903,10.7543187
joker::7080001383596,NORGESGRUPPEN 95,59.91866433,10.73646976,59.9359881,10.7549026
joker::7080001383596,NORGESGRUPPEN 96,59.91866433,10.73646976,59.9362405,10.7524855
joker::7080001383596,NORGESGRUPPEN 97,59.91866433,10.73646976,59.9364929,10.7525196
joker::7080001383596,NORGESGRUPPEN 98,59.91866433,10.73646976,59.9366002,10.7534159
joker::7080001383596,NORGESGRUPPEN 99,59.91866433,10.73646976,59.9366413,10.7530836
joker::7080001383596,NORGESGRUPPEN 100,59.91866433,10.73646976,59.9262438,10.7160537
joker::7080001383596,NORGESGRUPPEN 101,59.91866433,10.73646976,59.9263154,10.715459
joker::7080001383596,NORGESGRUPPEN 102,59.91866433,10.73646976,59.9503607,10.692685
joker::7080001383596,NORGESGRUPPEN 177,59.91866433,10.73646976,59.9503852,10.6946383
joker::7080001383596,NORGESGRUPPEN 178,59.91866433,10.73646976,59.9501045,10.6940888
joker::7080001383596,NORGESGRUPPEN 179,59.91866433,10.73646976,59.9505559,10.6932662
joker::7080001384289,NORGESGRUPPEN 89,59.90023931,10.8034914,59.9505737,10.6934487
joker::7080001384289,NORGESGRUPPEN 90,59.90023931,10.8034914,59.9355948,10.7526329
joker::7080001384289,NORGESGRUPPEN 91,59.90023931,10.8034914,59.935635,10.7523875
joker::7080001384289,NORGESGRUPPEN 92,59.90023931,10.8034914,59.9359513,10.7524257
joker::7080001384289,NORGESGRUPPEN 93,59.90023931,10.8034914,59.9358118,10.7537212
joker::7080001384289,NORGESGRUPPEN 94,59.90023931,10.8034914,59.935903,10.7543187
joker::7080001384289,NORGESGRUPPEN 95,59.90023931,10.8034914,59.9359881,10.7549026
joker::7080001384289,NORGESGRUPPEN 96,59.90023931,10.8034914,59.9362405,10.7524855
joker::7080001384289,NORGESGRUPPEN 97,59.90023931,10.8034914,59.9364929,10.7525196
joker::7080001384289,NORGESGRUPPEN 98,59.90023931,10.8034914,59.9366002,10.7534159
joker::7080001384289,NORGESGRUPPEN 99,59.90023931,10.8034914,59.9366413,10.7530836
joker::7080001384289,NORGESGRUPPEN 100,59.90023931,10.8034914,59.9262438,10.7160537
joker::7080001384289,NORGESGRUPPEN 101,59.90023931,10.8034914,59.9263154,10.715459
joker::7080001384289,NORGESGRUPPEN 102,59.90023931,10.8034914,59.9503607,10.692685
joker::7080001384289,NORGESGRUPPEN 177,59.90023931,10.8034914,59.9503852,10.6946383
joker::7080001384289,NORGESGRUPPEN 178,59.90023931,10.8034914,59.9501045,10.6940888
joker::7080001384289,NORGESGRUPPEN 179,59.90023931,10.8034914,59.9505559,10.6932662
joker::7080001390532,NORGESGRUPPEN 90,59.96826046,10.8917337,59.9355948,10.7526329
joker::7080001390532,NORGESGRUPPEN 91,59.96826046,10.8917337,59.935635,10.7523875
joker::7080001390532,NORGESGRUPPEN 92,59.96826046,10.8917337,59.9359513,10.7524257
joker::7080001390532,NORGESGRUPPEN 93,59.96826046,10.8917337,59.9358118,10.7537212
joker::7080001390532,NORGESGRUPPEN 94,59.96826046,10.8917337,59.935903,10.7543187
joker::7080001390532,NORGESGRUPPEN 95,59.96826046,10.8917337,59.9359881,10.7549026
joker::7080001390532,NORGESGRUPPEN 96,59.96826046,10.8917337,59.9362405,10.7524855
joker::7080001390532,NORGESGRUPPEN 97,59.96826046,10.8917337,59.9364929,10.7525196
joker::7080001390532,NORGESGRUPPEN 98,59.96826046,10.8917337,59.9366002,10.7534159
joker::7080001390532,NORGESGRUPPEN 99,59.96826046,10.8917337,59.9366413,10.7530836
joker::7080001400057,NORGESGRUPPEN 90,59.88860598,10.8140679,59.9355948,10.7526329
joker::7080001400057,NORGESGRUPPEN 91,59.88860598,10.8140679,59.935635,10.7523875
joker::7080001400057,NORGESGRUPPEN 92,59.88860598,10.8140679,59.9359513,10.7524257
joker::7080001400057,NORGESGRUPPEN 93,59.88860598,10.8140679,59.9358118,10.7537212
joker::7080001400057,NORGESGRUPPEN 94,59.88860598,10.8140679,59.935903,10.7543187
joker::7080001400057,NORGESGRUPPEN 95,59.88860598,10.8140679,59.9359881,10.7549026
joker::7080001400057,NORGESGRUPPEN 96,59.88860598,10.8140679,59.9362405,10.7524855
joker::7080001400057,NORGESGRUPPEN 97,59.88860598,10.8140679,59.9364929,10.7525196
joker::7080001400057,NORGESGRUPPEN 98,59.88860598,10.8140679,59.9366002,10.7534159
joker::7080001400057,NORGESGRUPPEN 99,59.88860598,10.8140679,59.9366413,10.7530836
joker::7080001400057,NORGESGRUPPEN 100,59.88860598,10.8140679,59.9262438,10.7160537
joker::7080001400057,NORGESGRUPPEN 101,59.88860598,10.8140679,59.9263154,10.715459
joker::7080001401764,NORGESGRUPPEN 89,59.91280487,10.7743214,59.9505737,10.6934487
joker::7080001401764,NORGESGRUPPEN 90,59.91280487,10.7743214,59.9355948,10.7526329
joker::7080001401764,NORGESGRUPPEN 91,59.91280487,10.7743214,59.935635,10.7523875
joker::7080001401764,NORGESGRUPPEN 92,59.91280487,10.7743214,59.9359513,10.7524257
joker::7080001401764,NORGESGRUPPEN 93,59.91280487,10.7743214,59.9358118,10.7537212
joker::7080001401764,NORGESGRUPPEN 94,59.91280487,10.7743214,59.935903,10.7543187
joker::7080001401764,NORGESGRUPPEN 95,59.91280487,10.7743214,59.9359881,10.7549026
joker::7080001401764,NORGESGRUPPEN 96,59.91280487,10.7743214,59.9362405,10.7524855
joker::7080001401764,NORGESGRUPPEN 97,59.91280487,10.7743214,59.9364929,10.7525196
joker::7080001401764,NORGESGRUPPEN 98,59.91280487,10.7743214,59.9366002,10.7534159
joker::7080001401764,NORGESGRUPPEN 99,59.91280487,10.7743214,59.9366413,10.7530836
joker::7080001401764,NORGESGRUPPEN 100,59.91280487,10.7743214,59.9262438,10.7160537
joker::7080001401764,NORGESGRUPPEN 101,59.91280487,10.7743214,59.9263154,10.715459
joker::7080001401764,NORGESGRUPPEN 102,59.91280487,10.7743214,59.9503607,10.692685
joker::7080001401764,NORGESGRUPPEN 177,59.91280487,10.7743214,59.9503852,10.6946383
joker::7080001401764,NORGESGRUPPEN 178,59.91280487,10.7743214,59.9501045,10.6940888
joker::7080001401764,NORGESGRUPPEN 179,59.91280487,10.7743214,59.9505559,10.6932662
joker::7080001401962,NORGESGRUPPEN 89,59.94146915,10.64167069,59.9505737,10.6934487
joker::7080001401962,NORGESGRUPPEN 90,59.94146915,10.64167069,59.9355948,10.7526329
joker::7080001401962,NORGESGRUPPEN 91,59.94146915,10.64167069,59.935635,10.7523875
joker::7080001401962,NORGESGRUPPEN 92,59.94146915,10.64167069,59.9359513,10.7524257
joker::7080001401962,NORGESGRUPPEN 93,59.94146915,10.64167069,59.9358118,10.7537212
joker::7080001401962,NORGESGRUPPEN 94,59.94146915,10.64167069,59.935903,10.7543187
joker::7080001401962,NORGESGRUPPEN 95,59.94146915,10.64167069,59.9359881,10.7549026
joker::7080001401962,NORGESGRUPPEN 96,59.94146915,10.64167069,59.9362405,10.7524855
joker::7080001401962,NORGESGRUPPEN 97,59.94146915,10.64167069,59.9364929,10.7525196
joker::7080001401962,NORGESGRUPPEN 98,59.94146915,10.64167069,59.9366002,10.7534159
joker::7080001401962,NORGESGRUPPEN 99,59.94146915,10.64167069,59.9366413,10.7530836
joker::7080001401962,NORGESGRUPPEN 100,59.94146915,10.64167069,59.9262438,10.7160537
joker::7080001401962,NORGESGRUPPEN 101,59.94146915,10.64167069,59.9263154,10.715459
joker::7080001401962,NORGESGRUPPEN 102,59.94146915,10.64167069,59.9503607,10.692685
joker::7080001401962,NORGESGRUPPEN 177,59.94146915,10.64167069,59.9503852,10.6946383
joker::7080001401962,NORGESGRUPPEN 178,59.94146915,10.64167069,59.9501045,10.6940888
joker::7080001401962,NORGESGRUPPEN 179,59.94146915,10.64167069,59.9505559,10.6932662
joker::7080001403492,NORGESGRUPPEN 89,59.91330504,10.77245281,59.9505737,10.6934487
joker::7080001403492,NORGESGRUPPEN 90,59.91330504,10.77245281,59.9355948,10.7526329
joker::7080001403492,NORGESGRUPPEN 91,59.91330504,10.77245281,59.935635,10.7523875
joker::7080001403492,NORGESGRUPPEN 92,59.91330504,10.77245281,59.9359513,10.7524257
joker::7080001403492,NORGESGRUPPEN 93,59.91330504,10.77245281,59.9358118,10.7537212
joker::7080001403492,NORGESGRUPPEN 94,59.91330504,10.77245281,59.935903,10.7543187
joker::7080001403492,NORGESGRUPPEN 95,59.91330504,10.77245281,59.9359881,10.7549026
joker::7080001403492,NORGESGRUPPEN 96,59.91330504,10.77245281,59.9362405,10.7524855
joker::7080001403492,NORGESGRUPPEN 97,59.91330504,10.77245281,59.9364929,10.7525196
joker::7080001403492,NORGESGRUPPEN 98,59.91330504,10.77245281,59.9366002,10.7534159
joker::7080001403492,NORGESGRUPPEN 99,59.91330504,10.77245281,59.9366413,10.7530836
joker::7080001403492,NORGESGRUPPEN 100,59.91330504,10.77245281,59.9262438,10.7160537
joker::7080001403492,NORGESGRUPPEN 101,59.91330504,10.77245281,59.9263154,10.715459
joker::7080001403492,NORGESGRUPPEN 102,59.91330504,10.77245281,59.9503607,10.692685
joker::7080001403492,NORGESGRUPPEN 177,59.91330504,10.77245281,59.9503852,10.6946383
joker::7080001403492,NORGESGRUPPEN 178,59.91330504,10.77245281,59.9501045,10.6940888
joker::7080001403492,NORGESGRUPPEN 179,59.91330504,10.77245281,59.9505559,10.6932662
joker::7080001404420,NORGESGRUPPEN 89,59.91906444,10.75921143,59.9505737,10.6934487
joker::7080001404420,NORGESGRUPPEN 90,59.91906444,10.75921143,59.9355948,10.7526329
joker::7080001404420,NORGESGRUPPEN 91,59.91906444,10.75921143,59.935635,10.7523875
joker::7080001404420,NORGESGRUPPEN 92,59.91906444,10.75921143,59.9359513,10.7524257
joker::7080001404420,NORGESGRUPPEN 93,59.91906444,10.75921143,59.9358118,10.7537212
joker::7080001404420,NORGESGRUPPEN 94,59.91906444,10.75921143,59.935903,10.7543187
joker::7080001404420,NORGESGRUPPEN 95,59.91906444,10.75921143,59.9359881,10.7549026
joker::7080001404420,NORGESGRUPPEN 96,59.91906444,10.75921143,59.9362405,10.7524855
joker::7080001404420,NORGESGRUPPEN 97,59.91906444,10.75921143,59.9364929,10.7525196
joker::7080001404420,NORGESGRUPPEN 98,59.91906444,10.75921143,59.9366002,10.7534159
joker::7080001404420,NORGESGRUPPEN 99,59.91906444,10.75921143,59.9366413,10.7530836
joker::7080001404420,NORGESGRUPPEN 100,59.91906444,10.75921143,59.9262438,10.7160537
joker::7080001404420,NORGESGRUPPEN 101,59.91906444,10.75921143,59.9263154,10.715459
joker::7080001404420,NORGESGRUPPEN 102,59.91906444,10.75921143,59.9503607,10.692685
joker::7080001404420,NORGESGRUPPEN 177,59.91906444,10.75921143,59.9503852,10.6946383
joker::7080001404420,NORGESGRUPPEN 178,59.91906444,10.75921143,59.9501045,10.6940888
joker::7080001404420,NORGESGRUPPEN 179,59.91906444,10.75921143,59.9505559,10.6932662
joker::7080001406035,NORGESGRUPPEN 89,59.91758255,10.78721214,59.9505737,10.6934487
joker::7080001406035,NORGESGRUPPEN 90,59.91758255,10.78721214,59.9355948,10.7526329
joker::7080001406035,NORGESGRUPPEN 91,59.91758255,10.78721214,59.935635,10.7523875
joker::7080001406035,NORGESGRUPPEN 92,59.91758255,10.78721214,59.9359513,10.7524257
joker::7080001406035,NORGESGRUPPEN 93,59.91758255,10.78721214,59.9358118,10.7537212
joker::7080001406035,NORGESGRUPPEN 94,59.91758255,10.78721214,59.935903,10.7543187
joker::7080001406035,NORGESGRUPPEN 95,59.91758255,10.78721214,59.9359881,10.7549026
