objtype;Navn;egenskapsId;navn;viktighet
153;Værstasjon;12821;Vedlikeholdsansvarlig;BETINGET
153;Værstasjon;4824;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
155;Vekt;1176;Type;PÅKREVD_IKKE_ABSOLUTT
155;Vekt;7824;Veiing;PÅKREVD_IKKE_ABSOLUTT
155;Vekt;10399;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
155;Vekt;10491;Driftsmerking;OPSJONELL
155;Vekt;3521;Produsent;OPSJONELL
155;Vekt;3784;Produktnavn;OPSJONELL
155;Vekt;11582;Tilleggsinformasjon;OPSJONELL
155;Vekt;10991;Eier;BETINGET
155;Vekt;10973;Vedlikeholdsansvarlig;BETINGET
155;Vekt;4826;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
162;ATK-punkt;220242;Assosierte Kommentar;IKKE_SATT
162;ATK-punkt;220958;Assosierte Kamera;IKKE_SATT
162;ATK-punkt;221092;Assosierte Tilstand/skade, punkt;IKKE_SATT
162;ATK-punkt;221125;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
162;ATK-punkt;221460;Assosierte Dokumentasjon;IKKE_SATT
162;ATK-punkt;222081;Assosierte Sensor i vegbanen;IKKE_SATT
162;ATK-punkt;222082;Assosierte Skap, teknisk;IKKE_SATT
162;ATK-punkt;9522;Navn;PÅKREVD_IKKE_ABSOLUTT
162;ATK-punkt;3594;Id nummer;PÅKREVD_IKKE_ABSOLUTT
162;ATK-punkt;9527;Kontollretning;PÅKREVD_IKKE_ABSOLUTT
162;ATK-punkt;9525;Fartsmåler, type;OPSJONELL
162;ATK-punkt;9523;Kamera, type;OPSJONELL
162;ATK-punkt;9524;Kamera, installeringsår;OPSJONELL
162;ATK-punkt;9526;Fartsmåler, installeringsår;OPSJONELL
162;ATK-punkt;11583;Tilleggsinformasjon;OPSJONELL
162;ATK-punkt;11461;Prosjektreferanse;BETINGET
162;ATK-punkt;12329;ProsjektInternObjekt_ID;BETINGET
162;ATK-punkt;9521;Eier;BETINGET
162;ATK-punkt;12789;Vedlikeholdsansvarlig;BETINGET
162;ATK-punkt;4828;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;220297;Assosierte Kommentar;IKKE_SATT
163;Kamera;221461;Assosierte Dokumentasjon;IKKE_SATT
163;Kamera;221650;Assosierte Tilstand/skade, punkt;IKKE_SATT
163;Kamera;10971;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;1179;Type kamera;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;12080;Type teknologi;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;7015;Type tilkopling;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;3734;Oppsettingsutstyr;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;12093;Sist oppdatert fra MSR;BETINGET
163;Kamera;12211;Måleutstyrsnummer MSR;BETINGET
163;Kamera;9336;Offentlig tilgjengelig;OPSJONELL
163;Kamera;13036;Lenke, åpen;BETINGET
163;Kamera;8140;Lenke, intern;OPSJONELL
163;Kamera;12214;Høyde over bakken;OPSJONELL
163;Kamera;4075;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;10468;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;11714;SCADA-merking;BETINGET
163;Kamera;1536;Produsent;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;1457;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;1497;Leverandør;PÅKREVD_IKKE_ABSOLUTT
163;Kamera;11584;Tilleggsinformasjon;OPSJONELL
163;Kamera;11666;Arkivreferanse;OPSJONELL
163;Kamera;11089;Prosjektreferanse;BETINGET
163;Kamera;12330;ProsjektInternObjekt_ID;BETINGET
163;Kamera;8004;Eier;BETINGET
163;Kamera;8069;Vedlikeholdsansvarlig;BETINGET
163;Kamera;4829;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
164;Måleutstyr, svevestøv;221462;Assosierte Dokumentasjon;IKKE_SATT
164;Måleutstyr, svevestøv;221651;Assosierte Tilstand/skade, punkt;IKKE_SATT
164;Måleutstyr, svevestøv;10329;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
164;Måleutstyr, svevestøv;10472;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
164;Måleutstyr, svevestøv;11715;SCADA-merking;BETINGET
164;Måleutstyr, svevestøv;1537;Produsent;OPSJONELL
164;Måleutstyr, svevestøv;1458;Tilleggsinformasjon;OPSJONELL
164;Måleutstyr, svevestøv;11667;Arkivreferanse;OPSJONELL
164;Måleutstyr, svevestøv;11090;Prosjektreferanse;BETINGET
164;Måleutstyr, svevestøv;12331;ProsjektInternObjekt_ID;BETINGET
164;Måleutstyr, svevestøv;8005;Eier;BETINGET
164;Måleutstyr, svevestøv;8070;Vedlikeholdsansvarlig;BETINGET
164;Måleutstyr, svevestøv;4830;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
165;Vindmåler;220438;Assosierte Kommentar;IKKE_SATT
165;Vindmåler;221463;Assosierte Dokumentasjon;IKKE_SATT
165;Vindmåler;221652;Assosierte Tilstand/skade, punkt;IKKE_SATT
165;Vindmåler;221741;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
165;Vindmåler;12184;Høyde over bakken;OPSJONELL
165;Vindmåler;10406;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
165;Vindmåler;10492;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
165;Vindmåler;11716;SCADA-merking;BETINGET
165;Vindmåler;1538;Produsent;PÅKREVD_IKKE_ABSOLUTT
165;Vindmåler;1459;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
165;Vindmåler;1499;Leverandør;PÅKREVD_IKKE_ABSOLUTT
165;Vindmåler;11585;Tilleggsinformasjon;OPSJONELL
165;Vindmåler;11668;Arkivreferanse;OPSJONELL
165;Vindmåler;11091;Prosjektreferanse;BETINGET
165;Vindmåler;12332;ProsjektInternObjekt_ID;BETINGET
165;Vindmåler;8006;Eier;BETINGET
165;Vindmåler;8071;Vedlikeholdsansvarlig;BETINGET
165;Vindmåler;4831;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
166;Teledybdemåler;221464;Assosierte Dokumentasjon;IKKE_SATT
166;Teledybdemåler;10372;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
166;Teledybdemåler;10485;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
166;Teledybdemåler;1460;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
166;Teledybdemåler;11586;Tilleggsinformasjon;OPSJONELL
166;Teledybdemåler;11669;Arkivreferanse;OPSJONELL
166;Teledybdemåler;8007;Eier;BETINGET
166;Teledybdemåler;8072;Vedlikeholdsansvarlig;BETINGET
166;Teledybdemåler;4832;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
167;Sensor i vegbanen;220262;Assosierte Kommentar;IKKE_SATT
167;Sensor i vegbanen;221099;Assosierte Tilstand/skade, punkt;IKKE_SATT
167;Sensor i vegbanen;221465;Assosierte Dokumentasjon;IKKE_SATT
167;Sensor i vegbanen;13012;ID;BETINGET
167;Sensor i vegbanen;3513;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
167;Sensor i vegbanen;1183;Type;PÅKREVD_IKKE_ABSOLUTT
167;Sensor i vegbanen;7981;Detektornummer;BETINGET
167;Sensor i vegbanen;7982;Feltbeskrivelse;OPSJONELL
167;Sensor i vegbanen;12959;Sist oppdatert fra Trafikkdatasystemet;PÅKREVD_IKKE_ABSOLUTT
167;Sensor i vegbanen;3876;Lengde;BETINGET
167;Sensor i vegbanen;3849;Bredde;BETINGET
167;Sensor i vegbanen;1375;Areal;OPSJONELL
167;Sensor i vegbanen;10283;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
167;Sensor i vegbanen;12153;Tilleggsinformasjon;OPSJONELL
167;Sensor i vegbanen;11092;Prosjektreferanse;BETINGET
167;Sensor i vegbanen;12333;ProsjektInternObjekt_ID;BETINGET
167;Sensor i vegbanen;11970;Eier;BETINGET
167;Sensor i vegbanen;12002;Vedlikeholdsansvarlig;BETINGET
167;Sensor i vegbanen;4833;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
167;Sensor i vegbanen;12054;Geometri, linje;OPSJONELL
167;Sensor i vegbanen;3743;Utgår_Plasseringskode;HISTORISK
172;Trafikkdeler;220021;Assosierte Grasdekker;IKKE_SATT
172;Trafikkdeler;220156;Assosierte Grøft, åpen;IKKE_SATT
172;Trafikkdeler;220236;Assosierte Breddemåling;IKKE_SATT
172;Trafikkdeler;220396;Assosierte Kommentar;IKKE_SATT
172;Trafikkdeler;220572;Assosierte Kryssingsmulighet/Åpning;IKKE_SATT
172;Trafikkdeler;220613;Assosierte Vegoppmerking, langsgående;IKKE_SATT
172;Trafikkdeler;220671;Assosierte Rekkverk;IKKE_SATT
172;Trafikkdeler;220923;Assosierte Busker;IKKE_SATT
172;Trafikkdeler;220942;Assosierte Kantstein;IKKE_SATT
172;Trafikkdeler;220947;Assosierte Dokumentasjon;IKKE_SATT
172;Trafikkdeler;221085;Assosierte Blomsterbeplantning;IKKE_SATT
172;Trafikkdeler;221703;Assosierte Tilstand/skade, strekning;IKKE_SATT
172;Trafikkdeler;221723;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
172;Trafikkdeler;221945;Assosierte Trær;IKKE_SATT
172;Trafikkdeler;221968;Assosierte Belegning;IKKE_SATT
172;Trafikkdeler;222087;Assosierte Gjerde;IKKE_SATT
172;Trafikkdeler;1281;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
172;Trafikkdeler;9499;Møtefri veg;BETINGET
172;Trafikkdeler;2158;Belegning;PÅKREVD_IKKE_ABSOLUTT
172;Trafikkdeler;2243;Bredde;PÅKREVD_IKKE_ABSOLUTT
172;Trafikkdeler;1336;Lengde;BETINGET
172;Trafikkdeler;12455;Areal;BETINGET
172;Trafikkdeler;10376;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
172;Trafikkdeler;11587;Tilleggsinformasjon;OPSJONELL
172;Trafikkdeler;11093;Prosjektreferanse;BETINGET
172;Trafikkdeler;12334;ProsjektInternObjekt_ID;BETINGET
172;Trafikkdeler;11971;Eier;BETINGET
172;Trafikkdeler;8073;Vedlikeholdsansvarlig;BETINGET
172;Trafikkdeler;4834;Geometri, linje;OPSJONELL
172;Trafikkdeler;8879;Geometri, flate;BETINGET
172;Trafikkdeler;2025;Utgår_Utforming;HISTORISK
174;Gangfelt;220125;Assosierte Fartsdemper;IKKE_SATT
174;Gangfelt;220285;Assosierte Kommentar;IKKE_SATT
174;Gangfelt;220585;Assosierte Vegoppmerking, tverrgående;IKKE_SATT
174;Gangfelt;221466;Assosierte Dokumentasjon;IKKE_SATT
174;Gangfelt;222022;Assosierte Taktile indikatorer;IKKE_SATT
174;Gangfelt;222106;Assosierte Tilstand/skade, punkt;IKKE_SATT
174;Gangfelt;222107;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
174;Gangfelt;7904;Stedsangivelse;BETINGET
174;Gangfelt;8738;Markering av striper;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;8739;Hevet;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;2033;Skiltet;OPSJONELL
174;Gangfelt;2034;Lysregulert;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;1880;Belysning;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;2035;Trafikkøy;OPSJONELL
174;Gangfelt;2128;Nedsenket kantstein;OPSJONELL
174;Gangfelt;8736;Belegning, type;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;8737;Belegning, areal;OPSJONELL
174;Gangfelt;2262;Vedtaksnummer;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;10300;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;4519;Tilleggsinformasjon;OPSJONELL
174;Gangfelt;9589;Arkivnummer;PÅKREVD_IKKE_ABSOLUTT
174;Gangfelt;11094;Prosjektreferanse;BETINGET
174;Gangfelt;12335;ProsjektInternObjekt_ID;BETINGET
174;Gangfelt;10862;FKB_ID;OPSJONELL
174;Gangfelt;11972;Eier;BETINGET
174;Gangfelt;8074;Vedlikeholdsansvarlig;BETINGET
174;Gangfelt;4836;Geometri, punkt;OPSJONELL
174;Gangfelt;9434;Geometri, linje;OPSJONELL
174;Gangfelt;12089;Geometri, flate;BETINGET
180;Nødtelefon;221467;Assosierte Dokumentasjon;IKKE_SATT
180;Nødtelefon;221653;Assosierte Tilstand/skade, punkt;IKKE_SATT
180;Nødtelefon;9855;Type kommunikasjon;OPSJONELL
180;Nødtelefon;4067;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
180;Nødtelefon;10474;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
180;Nødtelefon;11717;SCADA-merking;BETINGET
180;Nødtelefon;1540;Produsent;PÅKREVD_IKKE_ABSOLUTT
180;Nødtelefon;3787;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
180;Nødtelefon;11588;Tilleggsinformasjon;OPSJONELL
180;Nødtelefon;11670;Arkivreferanse;OPSJONELL
180;Nødtelefon;11095;Prosjektreferanse;BETINGET
180;Nødtelefon;12336;ProsjektInternObjekt_ID;BETINGET
180;Nødtelefon;10986;Eier;BETINGET
180;Nødtelefon;8075;Vedlikeholdsansvarlig;BETINGET
180;Nødtelefon;4837;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
180;Nødtelefon;3741;Utgår_Plassering;HISTORISK
181;Lysmast;220319;Assosierte Kommentar;IKKE_SATT
181;Lysmast;221468;Assosierte Dokumentasjon;IKKE_SATT
181;Lysmast;221654;Assosierte Tilstand/skade, punkt;IKKE_SATT
181;Lysmast;1189;Type;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;1662;Ettergivende mast;BETINGET
181;Lysmast;10016;Fundamentering;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;10017;Boltavstand fotplate;BETINGET
181;Lysmast;1627;Diameter;OPSJONELL
181;Lysmast;10586;Diameter, topp;MINDRE_VIKTIG
181;Lysmast;1338;Total mastelengde;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;10889;Bruksområde;OPSJONELL
181;Lysmast;3895;Utligger;BETINGET
181;Lysmast;10020;Utliggerarmens lengde;OPSJONELL
181;Lysmast;4528;Bardun/strever;BETINGET
181;Lysmast;10587;Overflatebehandling;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;3886;RAL-kode;BETINGET
181;Lysmast;12977;Stolpeinnsats;OPSJONELL
181;Lysmast;12987;Koplingsklemmer, skiftet år;OPSJONELL
181;Lysmast;12988;Sikring, skiftet år;OPSJONELL
181;Lysmast;12918;Luftfartshinder NRL;OPSJONELL
181;Lysmast;10324;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;3887;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;1541;Produsent;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;10019;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
181;Lysmast;1502;Leverandør;OPSJONELL
181;Lysmast;10888;Tilleggsinformasjon;OPSJONELL
181;Lysmast;11671;Arkivreferanse;OPSJONELL
181;Lysmast;11096;Prosjektreferanse;BETINGET
181;Lysmast;12337;ProsjektInternObjekt_ID;BETINGET
181;Lysmast;10972;FKB_ID;OPSJONELL
181;Lysmast;9954;Eier;BETINGET
181;Lysmast;10015;Eier, navn;BETINGET
181;Lysmast;9956;Vedlikeholdsansvarlig;BETINGET
181;Lysmast;4838;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;220295;Assosierte Kommentar;IKKE_SATT
183;Kabelbru/stige;221469;Assosierte Dokumentasjon;IKKE_SATT
183;Kabelbru/stige;221704;Assosierte Tilstand/skade, strekning;IKKE_SATT
183;Kabelbru/stige;221979;Assosierte Kabel;IKKE_SATT
183;Kabelbru/stige;222165;Assosierte Trekkerør/kanal;IKKE_SATT
183;Kabelbru/stige;1191;Type;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;9755;Plassering;OPSJONELL
183;Kabelbru/stige;1339;Lengde;BETINGET
183;Kabelbru/stige;1697;Bredde;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;9754;Materiale;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;9751;Produksjonsår;OPSJONELL
183;Kabelbru/stige;4063;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;9753;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;3656;Produsent;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;9756;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
183;Kabelbru/stige;11589;Tilleggsinformasjon;OPSJONELL
183;Kabelbru/stige;11672;Arkivreferanse;OPSJONELL
183;Kabelbru/stige;11097;Prosjektreferanse;BETINGET
183;Kabelbru/stige;12338;ProsjektInternObjekt_ID;BETINGET
183;Kabelbru/stige;8008;Eier;BETINGET
183;Kabelbru/stige;9752;Eier, navn;BETINGET
183;Kabelbru/stige;8076;Vedlikeholdsansvarlig;BETINGET
183;Kabelbru/stige;4839;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
199;Trær;202166;Assosiert Plantekum;IKKE_SATT
199;Trær;220405;Assosierte Kommentar;IKKE_SATT
199;Trær;221086;Assosierte Tilstand/skade, strekning;IKKE_SATT
199;Trær;221470;Assosierte Dokumentasjon;IKKE_SATT
199;Trær;221724;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
199;Trær;222159;Assosierte Tilstand/skade, trær;IKKE_SATT
199;Trær;4134;Type/gruppering;PÅKREVD_IKKE_ABSOLUTT
199;Trær;4160;Løvfellende/vintergrønne;PÅKREVD_IKKE_ABSOLUTT
199;Trær;9985;Type/form;BETINGET
199;Trær;4142;Antall;BETINGET
199;Trær;4495;Avstand, innbyrdes;OPSJONELL
199;Trær;1377;Areal;OPSJONELL
199;Trær;4161;Treslag, norsk navn;PÅKREVD_IKKE_ABSOLUTT
199;Trær;4494;Treslag, botanisk navn;BETINGET
199;Trær;10671;Naturlike verdifulle trær;BETINGET
199;Trær;7552;Sort/herkomst;OPSJONELL
199;Trær;7553;Utplantingsår;PÅKREVD_IKKE_ABSOLUTT
199;Trær;11270;Utplantingsmåned;OPSJONELL
199;Trær;9984;Registreringsdato;PÅKREVD_IKKE_ABSOLUTT
199;Trær;9988;Utviklingsfase;PÅKREVD_IKKE_ABSOLUTT
199;Trær;1902;Høyde;BETINGET
199;Trær;1731;Stammediameter;BETINGET
199;Trær;7551;Kronediameter;BETINGET
199;Trær;10798;Krone- og stammestruktur;BETINGET
199;Trær;10799;Krav om ytterligere oppfølging;BETINGET
199;Trær;9986;Spesielle restriksjoner;OPSJONELL
199;Trær;10562;Sluttdato for garantitid;BETINGET
199;Trær;12120;Oppstamming;OPSJONELL
199;Trær;11416;Trebeskytter;PÅKREVD_IKKE_ABSOLUTT
199;Trær;11422;Oppbinding;OPSJONELL
199;Trær;11415;Planteomgivelse/Tregruberist;PÅKREVD_IKKE_ABSOLUTT
199;Trær;7554;Tilleggsinformasjon;OPSJONELL
199;Trær;11098;Prosjektreferanse;BETINGET
199;Trær;12339;ProsjektInternObjekt_ID;BETINGET
199;Trær;8009;Eier;BETINGET
199;Trær;9135;Vedlikeholdsansvarlig;BETINGET
199;Trær;5896;Geometri, punkt;BETINGET
199;Trær;4840;Geometri, linje;BETINGET
199;Trær;5903;Geometri, flate;BETINGET
203;Utgår_Kumskjerm;220311;Assosierte Kommentar;IKKE_SATT
203;Utgår_Kumskjerm;221472;Assosierte Dokumentasjon;IKKE_SATT
203;Utgår_Kumskjerm;1419;Utgår_Materialtype;HISTORISK
203;Utgår_Kumskjerm;4844;Utgår_Geometri, punkt;HISTORISK
207;Ventil;220435;Assosierte Kommentar;IKKE_SATT
207;Ventil;222266;Assosierte Dokumentasjon;IKKE_SATT
207;Ventil;13021;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;1200;Type;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13022;Plassering;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13023;Styring;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13027;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13026;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13024;Produsent;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13025;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13029;Tilleggsinformasjon;OPSJONELL
207;Ventil;13028;Prosjektreferanse;BETINGET
207;Ventil;13030;Eier;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;13031;Vedlikeholdsansvarlig;PÅKREVD_IKKE_ABSOLUTT
207;Ventil;4847;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
208;Basseng/Magasin;220245;Assosierte Kommentar;IKKE_SATT
208;Basseng/Magasin;221100;Assosierte Tilstand/skade, punkt;IKKE_SATT
208;Basseng/Magasin;221473;Assosierte Dokumentasjon;IKKE_SATT
208;Basseng/Magasin;221742;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
208;Basseng/Magasin;1283;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
208;Basseng/Magasin;10451;Hoved-/forbasseng;OPSJONELL
208;Basseng/Magasin;10452;Bunn;BETINGET
208;Basseng/Magasin;1378;Areal;BETINGET
208;Basseng/Magasin;10455;Innløpsløsning;BETINGET
208;Basseng/Magasin;1394;Volum;PÅKREVD_IKKE_ABSOLUTT
208;Basseng/Magasin;10457;Utløpsløsning;BETINGET
208;Basseng/Magasin;1660;Vanndybde, normal;OPSJONELL
208;Basseng/Magasin;3850;Dybde til overløp;OPSJONELL
208;Basseng/Magasin;10685;Filtermasser;BETINGET
208;Basseng/Magasin;10454;Slukkevann;OPSJONELL
208;Basseng/Magasin;10456;Oljeutskilling;PÅKREVD_IKKE_ABSOLUTT
208;Basseng/Magasin;10268;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
208;Basseng/Magasin;10082;Driftsmerking;OPSJONELL
208;Basseng/Magasin;11718;SCADA-merking;BETINGET
208;Basseng/Magasin;10460;Tilleggsinformasjon;OPSJONELL
208;Basseng/Magasin;11673;Arkivreferanse;OPSJONELL
208;Basseng/Magasin;11099;Prosjektreferanse;BETINGET
208;Basseng/Magasin;12340;ProsjektInternObjekt_ID;BETINGET
208;Basseng/Magasin;8010;Eier;BETINGET
208;Basseng/Magasin;8077;Vedlikeholdsansvarlig;BETINGET
208;Basseng/Magasin;4848;Geometri, punkt;OPSJONELL
208;Basseng/Magasin;8881;Geometri, flate;BETINGET
208;Basseng/Magasin;9435;Utgår_Geometri, linje;HISTORISK
209;Hydrant;220290;Assosierte Kommentar;IKKE_SATT
209;Hydrant;221474;Assosierte Dokumentasjon;IKKE_SATT
209;Hydrant;221655;Assosierte Tilstand/skade, punkt;IKKE_SATT
209;Hydrant;3736;Plassering;PÅKREVD_IKKE_ABSOLUTT
209;Hydrant;3875;Kapasitet;PÅKREVD_IKKE_ABSOLUTT
209;Hydrant;12614;Vaskevann;BETINGET
209;Hydrant;10307;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
209;Hydrant;10466;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
209;Hydrant;3526;Produsent;OPSJONELL
209;Hydrant;3790;Produktnavn;OPSJONELL
209;Hydrant;11590;Tilleggsinformasjon;OPSJONELL
209;Hydrant;11674;Arkivreferanse;OPSJONELL
209;Hydrant;11100;Prosjektreferanse;BETINGET
209;Hydrant;12341;ProsjektInternObjekt_ID;BETINGET
209;Hydrant;10857;FKB_ID;OPSJONELL
209;Hydrant;8011;Eier;BETINGET
209;Hydrant;8078;Vedlikeholdsansvarlig;BETINGET
209;Hydrant;4849;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
210;Pumpestasjon;220349;Assosierte Kommentar;IKKE_SATT
210;Pumpestasjon;220748;Assosierte Pumpe;IKKE_SATT
210;Pumpestasjon;220754;Assosierte Vannstandsmåler;IKKE_SATT
210;Pumpestasjon;221475;Assosierte Dokumentasjon;IKKE_SATT
210;Pumpestasjon;222238;Assosierte Gassmåler;IKKE_SATT
210;Pumpestasjon;9115;Navn;PÅKREVD_IKKE_ABSOLUTT
210;Pumpestasjon;10340;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
210;Pumpestasjon;10085;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
210;Pumpestasjon;11591;Tilleggsinformasjon;OPSJONELL
210;Pumpestasjon;11675;Arkivreferanse;OPSJONELL
210;Pumpestasjon;11101;Prosjektreferanse;BETINGET
210;Pumpestasjon;12342;ProsjektInternObjekt_ID;BETINGET
210;Pumpestasjon;11973;Eier;PÅKREVD_IKKE_ABSOLUTT
210;Pumpestasjon;12003;Vedlikeholdsansvarlig;BETINGET
210;Pumpestasjon;4850;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
210;Pumpestasjon;3693;Utgår_Lokal styring;HISTORISK
210;Pumpestasjon;3751;Utgår_Styring fra betjeningssentral;HISTORISK
210;Pumpestasjon;3756;Utgår_Styring fra VTS;HISTORISK
212;Ventilator;221476;Assosierte Dokumentasjon;IKKE_SATT
212;Ventilator;221656;Assosierte Tilstand/skade, punkt;IKKE_SATT
212;Ventilator;221743;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
212;Ventilator;1205;Type;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;2150;Effekt;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;9575;Spenning;OPSJONELL
212;Ventilator;4022;Korrosjonsbeskyttelse;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;11813;Vibrasjonsvakt;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;4062;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;3608;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;11719;SCADA-merking;BETINGET
212;Ventilator;12762;Produsent;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;12763;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;12764;Leverandør;OPSJONELL
212;Ventilator;11592;Tilleggsinformasjon;OPSJONELL
212;Ventilator;11676;Arkivreferanse;OPSJONELL
212;Ventilator;11102;Prosjektreferanse;BETINGET
212;Ventilator;12343;ProsjektInternObjekt_ID;BETINGET
212;Ventilator;10992;Eier;BETINGET
212;Ventilator;8079;Vedlikeholdsansvarlig;BETINGET
212;Ventilator;4852;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
212;Ventilator;3556;Utgår_Produsent, viftemotor;OPSJONELL
212;Ventilator;3816;Utgår_Produktnavn, viftemotor;OPSJONELL
212;Ventilator;3689;Utgår_Leverandør, viftemotor;OPSJONELL
212;Ventilator;3558;Utgår_Produsent, viftehus;OPSJONELL
212;Ventilator;3817;Utgår_Produktnavn, viftehus;OPSJONELL
212;Ventilator;3691;Utgår_Leverandør, viftehus;OPSJONELL
212;Ventilator;3557;Utgår_Produsent, vifteblad;OPSJONELL
212;Ventilator;3815;Utgår_Produktnavn, vifteblad;OPSJONELL
212;Ventilator;3690;Utgår_Leverandør, vifteblad;OPSJONELL
213;Brannslokningsapparat;221477;Assosierte Dokumentasjon;IKKE_SATT
213;Brannslokningsapparat;221657;Assosierte Tilstand/skade, punkt;IKKE_SATT
213;Brannslokningsapparat;221744;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
